productid_1,productid_2,transaction_score
P0005,P0041,0.7617302442595608
P0005,P0042,0.7401629968556893
P0005,P0043,0.7642656565617385
P0005,P0044,0.745735970951292
P0005,P0045,0.7327514986570904
P0005,P0046,0.7285133354426417
P0005,P0047,0.8005937522567985
P0005,P0048,0.7484852491902015
P0005,P0049,0.7611137337085299
P0005,P0050,0.7340255469490832
P0005,P0051,0.7529913277259742
P0005,P0052,0.3709643654023229
P0005,P0053,0.766160654256524
P0005,P0054,0.7615251449535642
P0005,P0055,0.7334160490504328
P0005,P0056,0.7737117010665263
P0005,P0057,0.7575047561328837
P0005,P0058,0.24852944468032748
P0005,P0059,0.28749144661656606
P0005,P0060,0.3922276852912772
P0005,P0061,0.7366146579430042
P0005,P0062,0.7539426293964455
P0005,P0063,0.7427701717148383
P0005,P0064,0.7240958136551175
P0005,P0065,0.7294893330814436
P0005,P0066,0.7560489111121507
P0005,P0067,0.7560892244901882
P0005,P0068,0.7430560746038615
P0005,P0069,0.40019044796731124
P0005,P0070,0.36142844124641754
P0005,P0071,0.43465525677602174
P0005,P0072,0.7383394387856993
P0005,P0073,0.4172470836269066
P0005,P0074,0.7686644923632651
P0005,P0075,0.40524793692602773
P0005,P0076,0.7303387025310282
P0005,P0077,0.7668709412816193
P0005,P0078,0.7334409422308334
P0005,P0079,0.7842462277102142
P0005,P0080,0.7679560037836246
P0005,P0081,0.3314203143918917
P0005,P0082,0.37700088118068126
P0005,P0083,0.7542660737430056
P0005,P0084,0.7704544920424987
P0005,P0085,0.778770629332786
P0005,P0086,0.27704967244206774
P0005,P0087,0.7201390884427341
P0005,P0088,0.7380070155933213
P0005,P0089,0.24909970454426256
P0005,P0090,0.723150981206672
P0005,P0091,0.7286705563531326
P0005,P0092,0.7478717300474518
P0005,P0093,0.37950338880537854
P0005,P0094,0.7450667717242023
P0005,P0095,0.7453542547601469
P0005,P0096,0.3960815689988546
P0005,P0097,0.3901080362021883
P0005,P0098,0.31410452796463223
P0005,P0099,0.3752399374929434
P0005,P0100,0.37316130290086735
P0005,P0101,0.747838673390048
P0005,P0102,0.7539225542272152
P0005,P0103,0.4008043571030205
P0005,P0104,0.7627203194355499
P0005,P0105,0.7339291570788692
P0005,P0106,0.769640971265332
P0005,P0107,0.40135831499477054
P0005,P0108,0.7434969002474556
P0005,P0109,0.7588357053322177
P0005,P0110,0.7578921754703225
P0005,P0111,0.40386370778847236
P0005,P0112,0.761633677785482
P0005,P0113,0.7447953630386746
P0005,P0114,0.7346352093410149
P0005,P0115,0.3679223369191252
P0005,P0116,0.7579623208715732
P0005,P0117,0.780968562892232
P0005,P0118,0.7487348441207957
P0005,P0119,0.7492255943019213
P0005,P0120,0.7375370542282221
P0005,P0121,0.7469722326484538
P0005,P0122,0.7570789569858543
P0005,P0123,0.36806057496616124
P0005,P0124,0.7775601725913259
P0005,P0125,0.7634844233040095
P0005,P0126,0.7761656647396382
P0005,P0127,0.412079562482131
P0005,P0128,0.41383681954281565
P0005,P0129,0.40421170968373216
P0005,P0130,0.7555269456650828
P0005,P0131,0.37615850412183965
P0005,P0132,0.7495490984633171
P0005,P0133,0.7849838220171956
P0005,P0134,0.752135176670609
P0005,P0135,0.7283489255219727
P0005,P0136,0.39765822901892944
P0005,P0137,0.7603030171254033
P0005,P0138,0.33633096623458525
P0005,P0139,0.7379949175424838
P0005,P0140,0.7338530632581978
P0005,P0141,0.7519847303984147
P0005,P0142,0.7274382450844996
P0005,P0143,0.3848236282546125
P0005,P0144,0.3530674881393511
P0005,P0145,0.31991573384569394
P0005,P0146,0.45976174818146004
P0005,P0147,0.7516812450780395
P0005,P0148,0.7813282196889011
P0005,P0149,0.7370384775868847
P0005,P0150,0.7258145284042371
P0005,P0151,0.7351328706600563
P0005,P0152,0.4013210790790103
P0005,P0153,0.7418545173768886
P0005,P0154,0.39596010866305953
P0005,P0155,0.7875360367285225
P0005,P0156,0.4217733712121284
P0005,P0157,0.7357324857136999
P0005,P0158,0.7679399429467437
P0005,P0159,0.41449328524769175
P0005,P0160,0.29171488153765984
P0005,P0161,0.755466887790003
P0005,P0162,0.7719920336023011
P0005,P0163,0.3175248124377212
P0005,P0164,0.4007761376914621
P0005,P0165,0.744356627307707
P0005,P0166,0.4138260730522476
P0005,P0167,0.772206349369384
P0005,P0168,0.3708858161822848
P0005,P0169,0.321792074185054
P0005,P0170,0.7458621461518579
P0005,P0171,0.37795316330992673
P0005,P0172,0.4122321279622397
P0005,P0173,0.7355873503725492
P0005,P0174,0.7485786590358356
P0005,P0175,0.2848468761904614
P0005,P0176,0.4217430050828645
P0005,P0177,0.38154213565755724
P0005,P0178,0.44494992674598716
P0005,P0179,0.7781477299625184
P0005,P0180,0.7792784089784529
P0005,P0181,0.3987813442977341
P0005,P0182,0.7581596461891726
P0005,P0183,0.7460553764766039
P0005,P0184,0.748564017862278
P0005,P0185,0.7535948422756278
P0005,P0186,0.7327013851668521
P0005,P0187,0.29189877496899724
P0005,P0188,0.7405921741227677
P0005,P0189,0.37610132203291813
P0005,P0190,0.7230667805959019
P0005,P0191,0.752087841472429
P0005,P0192,0.7486398410545949
P0005,P0193,0.7374780962733666
P0005,P0194,0.7631312073286243
P0005,P0195,0.7299209052446336
P0005,P0196,0.7548700005254396
P0005,P0197,0.7650617712858503
P0005,P0198,0.39794673731253827
P0005,P0199,0.7339739989269927
P0005,P0200,0.7447975241824915
P0006,P0007,0.7569664024997218
P0006,P0008,0.763444663877571
P0006,P0009,0.38632854877730843
P0006,P0010,0.37450348976149567
P0006,P0011,0.40877114167900314
P0006,P0012,0.40170062634692205
P0006,P0013,0.39229312878052464
P0006,P0014,0.7717292015026245
P0006,P0015,0.39711292372733237
P0006,P0016,0.7527439334609946
P0006,P0017,0.37505863146616464
P0006,P0018,0.764012998978182
P0006,P0019,0.7883636181786586
P0006,P0020,0.7658728737258711
P0006,P0021,0.719599748643879
P0006,P0022,0.7506155423181481
P0006,P0023,0.7510409873309152
P0006,P0024,0.759900126819353
P0006,P0025,0.7917774737656669
P0006,P0026,0.7603810515384279
P0006,P0027,0.7299016785815308
P0006,P0028,0.4463865370063916
P0006,P0029,0.4444098530641196
P0006,P0030,0.7755915056422759
P0006,P0031,0.7606497720180714
P0006,P0032,0.40499905627289606
P0006,P0033,0.42114816628747387
P0006,P0034,0.37824733710224834
P0006,P0035,0.7293238459161597
P0006,P0036,0.7540448592190209
P0006,P0037,0.7468578563976975
P0006,P0038,0.4450883621970389
P0006,P0039,0.7619489570187532
P0006,P0040,0.3838709322842433
P0006,P0041,0.43546982889566394
P0006,P0042,0.4230755809164151
P0006,P0043,0.31067935832991406
P0006,P0044,0.3239916143440986
P0006,P0045,0.7497119939148988
P0006,P0046,0.7205824216926267
P0006,P0047,0.7573863727438512
P0006,P0048,0.2837514682425716
P0006,P0049,0.758069595542854
P0006,P0050,0.7760386903409668
P0006,P0051,0.40516152110001324
P0006,P0052,0.7682574169887884
P0006,P0053,0.755308857281763
P0006,P0054,0.7954738036001758
P0006,P0055,0.7691790344399082
P0006,P0056,0.7471174905854935
P0006,P0057,0.747952229174121
P0006,P0058,0.7611198933293264
P0006,P0059,0.4208767332135244
P0006,P0060,0.7569083147950828
P0006,P0061,0.756267568186783
P0006,P0062,0.7704378080288278
P0006,P0063,0.2527590556113315
P0006,P0064,0.39431052177331005
P0006,P0065,0.4057720815341572
P0006,P0066,0.34630108898167994
P0006,P0067,0.7469963053367337
P0006,P0068,0.7663620432690454
P0006,P0069,0.7285067189858929
P0006,P0070,0.7446611545546561
P0006,P0071,0.7627844587967558
P0006,P0072,0.7616464605536943
P0006,P0073,0.7569734845416766
P0006,P0074,0.38514179736110976
P0006,P0075,0.7471174905854935
P0006,P0076,0.7457507251332027
P0006,P0077,0.7238816699603212
P0006,P0078,0.7584111271600197
P0006,P0079,0.753534414313929
P0006,P0080,0.739471936385006
P0006,P0081,0.7291484790566249
P0006,P0082,0.7514213310362897
P0006,P0083,0.7503181650473578
P0006,P0084,0.4543814073950576
P0006,P0085,0.7637630781613125
P0006,P0086,0.7663498135816369
P0006,P0087,0.4177870811806277
P0006,P0088,0.7822389572182894
P0006,P0089,0.7778447472991523
P0006,P0090,0.7458217393999671
P0006,P0091,0.7360147608705309
P0006,P0092,0.7576659073220882
P0006,P0093,0.35459419981275797
P0006,P0094,0.7403965643192822
P0006,P0095,0.7745018205751237
P0006,P0096,0.7474352663515854
P0006,P0097,0.7910981390749143
P0006,P0098,0.4335157346175653
P0006,P0099,0.7417768195707296
P0006,P0100,0.37674450078843646
P0006,P0101,0.7628726640755668
P0006,P0102,0.7598511961123278
P0006,P0103,0.7628102370705168
P0006,P0104,0.4008872926413322
P0006,P0105,0.31769053612150994
P0006,P0106,0.3697158192071128
P0006,P0107,0.7411600352649869
P0006,P0108,0.7661630206396564
P0006,P0109,0.3218228365676799
P0006,P0110,0.7451361464687472
P0006,P0111,0.7532375456877339
P0006,P0112,0.768194187151076
P0006,P0113,0.7281187909536995
P0006,P0114,0.4034957520721265
P0006,P0115,0.7675887308797229
P0006,P0116,0.4361071082321846
P0006,P0117,0.721986217047639
P0006,P0118,0.7949037534463494
P0006,P0119,0.7651279238724947
P0006,P0120,0.7755597137895796
P0006,P0121,0.7633492236504429
P0006,P0122,0.4527883088906533
P0006,P0123,0.38067072417891756
P0006,P0124,0.40150224037722654
P0006,P0125,0.36783782766097833
P0006,P0126,0.39816707814769514
P0006,P0127,0.41469578708953875
P0006,P0128,0.7413717804830369
P0006,P0129,0.4625599771987987
P0006,P0130,0.7624451816254159
P0006,P0131,0.7546981693419164
P0006,P0132,0.3780018500851065
P0006,P0133,0.7815020038924472
P0006,P0134,0.7198375942667903
P0006,P0135,0.31283613985144015
P0006,P0136,0.7524395617178927
P0006,P0137,0.7764732635663998
P0006,P0138,0.43881569136483506
P0006,P0139,0.4439014378792952
P0006,P0140,0.3817550546131067
P0006,P0141,0.7608027480890003
P0006,P0142,0.7610200608129911
P0006,P0143,0.40845723547975776
P0006,P0144,0.37592038381354304
P0006,P0145,0.3758804984831096
P0006,P0146,0.3631871185158409
P0006,P0147,0.7415203638561836
P0006,P0148,0.3150197783719572
P0006,P0149,0.7491654327065463
P0006,P0150,0.3949086031218903
P0006,P0151,0.33774820972124014
P0006,P0152,0.41589595585923983
P0006,P0153,0.7543802738443157
P0006,P0154,0.7547569278071606
P0006,P0155,0.7439201113581118
P0006,P0156,0.4021552080159603
P0006,P0157,0.42664532822931794
P0006,P0158,0.7553511292179966
P0006,P0159,0.7684714462997263
P0006,P0160,0.7472838272763247
P0006,P0161,0.7543035466410871
P0006,P0162,0.7382891276581619
P0006,P0163,0.7590464603747733
P0006,P0164,0.7818304402032238
P0006,P0165,0.7576659073220882
P0006,P0166,0.39674746059009397
P0006,P0167,0.75031042246911
P0006,P0168,0.7505614905879794
P0006,P0169,0.761317482336822
P0006,P0170,0.7353528787155884
P0006,P0171,0.7769753533728476
P0006,P0172,0.42324091302948963
P0006,P0173,0.7422462490347265
P0006,P0174,0.788209877163643
P0006,P0175,0.3975396272929368
P0006,P0176,0.7543474840588312
P0006,P0177,0.7479077943987196
P0006,P0178,0.4512926042217944
P0006,P0179,0.4115934206638307
P0006,P0180,0.30814382279697494
P0006,P0181,0.7410795919527449
P0006,P0182,0.36228689761515936
P0006,P0183,0.7614000214801425
P0006,P0184,0.7261656248584154
P0006,P0185,0.783432330936382
P0006,P0186,0.411395433339536
P0006,P0187,0.7528418044039586
P0006,P0188,0.7750580293737871
P0006,P0189,0.39165695412112855
P0006,P0190,0.3914049063114759
P0006,P0191,0.4230884867057953
P0006,P0192,0.409607116503379
P0006,P0193,0.7745917756750111
P0006,P0194,0.7934355294487743
P0006,P0195,0.28020920849112935
P0006,P0196,0.7590848420476108
P0006,P0197,0.31955391036660064
P0006,P0198,0.7396894944996834
P0006,P0199,0.7614306291863224
P0006,P0200,0.42628487272761856
P0007,P0008,0.3462108132218357
P0007,P0009,0.7463956297196785
P0007,P0010,0.35224478013759647
P0007,P0011,0.7615357371221114
P0007,P0012,0.7621806637687659
P0007,P0013,0.7859600206679107
P0007,P0014,0.7746371567245477
P0007,P0015,0.7391452128141854
P0007,P0016,0.3778559094667546
P0007,P0017,0.7475694994904822
P0007,P0018,0.2699286491335951
P0007,P0019,0.7446758510389746
P0007,P0020,0.7516257849675025
P0007,P0021,0.7348425945451936
P0007,P0022,0.7517889283963985
P0007,P0023,0.7447048196351573
P0007,P0024,0.39713144725554367
P0007,P0025,0.7458378707464898
P0007,P0026,0.7371142893055702
P0007,P0027,0.3853041300307942
P0007,P0028,0.7179166334358494
P0007,P0029,0.7607465764417263
P0007,P0030,0.7614804171122014
P0007,P0031,0.3491940190174014
P0007,P0032,0.775497601050504
P0007,P0033,0.741325923689737
P0007,P0034,0.7408396806288005
P0007,P0035,0.7695421950665975
P0007,P0036,0.7285465442860546
P0007,P0037,0.7492380664331708
P0007,P0038,0.7611884583807091
P0007,P0039,0.7488115614248683
P0007,P0040,0.7191178115488097
P0007,P0041,0.7650233132859482
P0007,P0042,0.758526745197336
P0007,P0043,0.37362006699218303
P0007,P0044,0.7380287326921904
P0007,P0045,0.7398150684784638
P0007,P0046,0.2841998126202513
P0007,P0047,0.3172498214382569
P0007,P0048,0.34122371252088873
P0007,P0049,0.7575518351461665
P0007,P0050,0.7491296517319561
P0007,P0051,0.35800046518364187
P0007,P0052,0.7621410417001806
P0007,P0053,0.4046456462973311
P0007,P0054,0.7373369748148088
P0007,P0055,0.3382270801890197
P0007,P0056,0.7347346913872825
P0007,P0057,0.733062236494967
P0007,P0058,0.3383728640687209
P0007,P0059,0.3574987926617801
P0007,P0060,0.7667809891159236
P0007,P0061,0.7224413811766408
P0007,P0062,0.7367612973975246
P0007,P0063,0.36089614558903493
P0007,P0064,0.7227290730081896
P0007,P0065,0.7519623678364977
P0007,P0066,0.7833016718234707
P0007,P0067,0.7441583775596754
P0007,P0068,0.7546496579928843
P0007,P0069,0.36331463920068674
P0007,P0070,0.762980988536657
P0007,P0071,0.7259191270928802
P0007,P0072,0.7396919478730408
P0007,P0073,0.39793030693885756
P0007,P0074,0.7432695935312817
P0007,P0075,0.7758634983113875
P0007,P0076,0.7466961366791227
P0007,P0077,0.7478609643120224
P0007,P0078,0.7165238184157062
P0007,P0079,0.7774586651034912
P0007,P0080,0.7359769731538768
P0007,P0081,0.39804097894828727
P0007,P0082,0.7511051023115296
P0007,P0083,0.29469456527950827
P0007,P0084,0.743085323296739
P0007,P0085,0.7445888257967264
P0007,P0086,0.7606956380069447
P0007,P0087,0.7415815145425491
P0007,P0088,0.3686591048493117
P0007,P0089,0.3674915715450882
P0007,P0090,0.7646309596954617
P0007,P0091,0.7324800758159172
P0007,P0092,0.7687840060889933
P0007,P0093,0.7425795441120339
P0007,P0094,0.320253767415706
P0007,P0095,0.7607458992668901
P0007,P0096,0.7943662779270868
P0007,P0097,0.7599873388800777
P0007,P0098,0.29630538769111453
P0007,P0099,0.7666065373151856
P0007,P0100,0.7595005257577035
P0007,P0101,0.7508360876648945
P0007,P0102,0.7694267088720212
P0007,P0103,0.2931721503712359
P0007,P0104,0.7497308599924922
P0007,P0105,0.7571738318815433
P0007,P0106,0.7578657645551949
P0007,P0107,0.41300436639359067
P0007,P0108,0.7331328719292989
P0007,P0109,0.7695778330440673
P0007,P0110,0.2651296001349964
P0007,P0111,0.7277326141390952
P0007,P0112,0.7529492463403198
P0007,P0113,0.3862531865020608
P0007,P0114,0.3115743041171535
P0007,P0115,0.7629791230064009
P0007,P0116,0.2930652692886601
P0007,P0117,0.7588675345367338
P0007,P0118,0.3422618617503252
P0007,P0119,0.7421275469148145
P0007,P0120,0.7929923183887755
P0007,P0121,0.736184538018199
P0007,P0122,0.7323787861005027
P0007,P0123,0.35325809328540436
P0007,P0124,0.7500022075630877
P0007,P0125,0.339282943767824
P0007,P0126,0.3877551397312744
P0007,P0127,0.2871374105805355
P0007,P0128,0.7546023319160957
P0007,P0129,0.7417129743430854
P0007,P0130,0.7071018375292037
P0007,P0131,0.2733939304194632
P0007,P0132,0.7668683136585663
P0007,P0133,0.7394969831523802
P0007,P0134,0.7581772447290163
P0007,P0135,0.7254152022139821
P0007,P0136,0.2873839506729267
P0007,P0137,0.362533920293484
P0007,P0138,0.7759508031171196
P0007,P0139,0.721779170810128
P0007,P0140,0.751465410657769
P0007,P0141,0.7782834167874908
P0007,P0142,0.7476517172401078
P0007,P0143,0.3774203179451323
P0007,P0144,0.731935993959344
P0007,P0145,0.7190227935100111
P0007,P0146,0.7685546098788126
P0007,P0147,0.7382249721514533
P0007,P0148,0.7557161291803446
P0007,P0149,0.7773910860563766
P0007,P0150,0.754832838190325
P0007,P0151,0.38150746979847217
P0007,P0152,0.37106318114294884
P0007,P0153,0.7534057166324335
P0007,P0154,0.39042549366263984
P0007,P0155,0.7446534813303008
P0007,P0156,0.7579479451814556
P0007,P0157,0.7431135268235167
P0007,P0158,0.7505494109885907
P0007,P0159,0.3883426022080488
P0007,P0160,0.7517636871900459
P0007,P0161,0.7377829285171711
P0007,P0162,0.7489973285393285
P0007,P0163,0.770132418075374
P0007,P0164,0.7361089980378343
P0007,P0165,0.336790463059167
P0007,P0166,0.36663562541616623
P0007,P0167,0.3475204929050422
P0007,P0168,0.7576082097465207
P0007,P0169,0.771190324015639
P0007,P0170,0.3498978592971658
P0007,P0171,0.7347613896773445
P0007,P0172,0.3170839615762259
P0007,P0173,0.7605560607021089
P0007,P0174,0.7650967427171032
P0007,P0175,0.3741586560129741
P0007,P0176,0.7353491925631973
P0007,P0177,0.7150907833535793
P0007,P0178,0.41729601625325285
P0007,P0179,0.7682076307840768
P0007,P0180,0.7432781438867256
P0007,P0181,0.741329757685015
P0007,P0182,0.7462818762821356
P0007,P0183,0.7555406244455392
P0007,P0184,0.7633999704071566
P0007,P0185,0.2882225287740674
P0007,P0186,0.7507646002990613
P0007,P0187,0.7309658037974345
P0007,P0188,0.75445644105772
P0007,P0189,0.7515499180127251
P0007,P0190,0.2681462289895406
P0007,P0191,0.3965223312921946
P0007,P0192,0.7313560931753521
P0007,P0193,0.3761091574455353
P0007,P0194,0.8068362822894122
P0007,P0195,0.7307230519418911
P0007,P0196,0.7622037260855603
P0007,P0197,0.7134933990978676
P0007,P0198,0.7080121992775329
P0007,P0199,0.73208731206167
P0007,P0200,0.7413031385695276
P0008,P0009,0.2501953499352834
P0008,P0010,0.3669204651305111
P0008,P0011,0.7533151699199419
P0008,P0012,0.7496110529722992
P0008,P0013,0.7548007203535012
P0008,P0014,0.7393873091186968
P0008,P0015,0.7586189711225262
P0008,P0016,0.3738527310724693
P0008,P0017,0.7288050008458149
P0008,P0018,0.7671139189840097
P0008,P0019,0.7613411208659016
P0008,P0020,0.7626521970704814
P0008,P0021,0.7519394635892078
P0008,P0022,0.7622773800038889
P0008,P0023,0.7442956964026527
P0008,P0024,0.7491733636314126
P0008,P0025,0.7367444581203051
P0008,P0026,0.7270451580584906
P0008,P0027,0.7676487713829927
P0008,P0028,0.7834730648139896
P0008,P0029,0.42336878004507295
P0008,P0030,0.3491313778993573
P0008,P0031,0.713316274428877
P0008,P0032,0.7505414896636546
P0008,P0033,0.7363721523703242
P0008,P0034,0.778355275752282
P0008,P0035,0.7478973709606154
P0008,P0036,0.73906456391244
P0008,P0037,0.7348930308305818
P0008,P0038,0.25504847573426925
P0008,P0039,0.7670618634956983
P0008,P0040,0.7261171274773162
P0008,P0041,0.30999230058987987
P0008,P0042,0.7444077486897848
P0008,P0043,0.7420801344171275
P0008,P0044,0.7500021278736904
P0008,P0045,0.7426050903322843
P0008,P0046,0.7547466274341152
P0008,P0047,0.7775372154792481
P0008,P0048,0.7754591420209679
P0008,P0049,0.736573233317741
P0008,P0050,0.3894046862994907
P0008,P0051,0.7397995378647577
P0008,P0052,0.7542262244592488
P0008,P0053,0.7452273839012958
P0008,P0054,0.7593484204142524
P0008,P0055,0.7614004147219836
P0008,P0056,0.4036362630587383
P0008,P0057,0.7658640481382202
P0008,P0058,0.7420052281421556
P0008,P0059,0.36938620715510834
P0008,P0060,0.7365065373073078
P0008,P0061,0.7744883533492142
P0008,P0062,0.7531711379481216
P0008,P0063,0.7341978391187334
P0008,P0064,0.7550115362243593
P0008,P0065,0.7583080285434158
P0008,P0066,0.2636380213777691
P0008,P0067,0.7867210121919801
P0008,P0068,0.7192617889238131
P0008,P0069,0.35641927396394824
P0008,P0070,0.777566874730234
P0008,P0071,0.7607067781612122
P0008,P0072,0.7537943434565568
P0008,P0073,0.3297082098690167
P0008,P0074,0.745940716000324
P0008,P0075,0.7421705584194602
P0008,P0076,0.7410004440058143
P0008,P0077,0.7578431697533453
P0008,P0078,0.7507970433908301
P0008,P0079,0.7241236763199055
P0008,P0080,0.7402839012033422
P0008,P0081,0.3983133353816317
P0008,P0082,0.750972157490539
P0008,P0083,0.7495404313352731
P0008,P0084,0.7573039540043028
