transaction_id,customer_id,store_id,transaction_date,product_id,quantity,unit_price,total_price
TRANS01691,CUST00038,STORE00018,2023-12-06,PROD00016,1,56.15,56.15
TRANS01747,CUST00356,STORE00019,2023-01-01,PROD00016,1,56.15,56.15
TRANS02402,CUST00230,STORE00009,2022-06-19,PROD00016,1,56.15,56.15
TRANS02436,CUST00484,STORE00013,2023-02-13,PROD00016,1,56.15,56.15
TRANS02857,CUST00083,STORE00007,2023-05-07,PROD00016,1,56.15,56.15
TRANS00044,CUST00115,STORE00019,2022-09-22,PROD00016,2,56.15,112.3
TRANS00706,CUST00057,STORE00014,2023-01-27,PROD00016,2,56.15,112.3
TRANS00973,CUST00254,STORE00019,2023-06-19,PROD00016,2,56.15,112.3
TRANS02308,CUST00299,STORE00009,2023-03-25,PROD00016,2,56.15,112.3
TRANS02528,CUST00187,STORE00011,2023-08-25,PROD00016,2,56.15,112.3
TRANS02677,CUST00254,STORE00002,2023-10-10,PROD00016,2,56.15,112.3
TRANS02680,CUST00008,STORE00012,2023-02-05,PROD00016,2,56.15,112.3
TRANS02773,CUST00265,STORE00007,2022-08-09,PROD00016,2,56.15,112.3
TRANS01438,CUST00293,STORE00005,2022-07-14,PROD00016,3,56.15,168.45
TRANS01517,CUST00160,STORE00015,2022-05-24,PROD00016,3,56.15,168.45
TRANS02180,CUST00120,STORE00004,2022-07-08,PROD00016,3,56.15,168.45
TRANS02192,CUST00320,STORE00010,2022-10-22,PROD00016,3,56.15,168.45
TRANS02472,CUST00419,STORE00018,2022-08-22,PROD00016,3,56.15,168.45
TRANS00034,CUST00485,STORE00010,2022-05-23,PROD00017,1,72.46,72.46
TRANS00358,CUST00474,STORE00007,2023-09-23,PROD00017,1,72.46,72.46
TRANS00562,CUST00318,STORE00015,2023-03-15,PROD00017,1,72.46,72.46
TRANS01161,CUST00115,STORE00009,2022-07-19,PROD00017,1,72.46,72.46
TRANS01754,CUST00037,STORE00001,2023-04-11,PROD00017,1,72.46,72.46
TRANS02088,CUST00319,STORE00012,2022-04-10,PROD00017,1,72.46,72.46
TRANS02270,CUST00160,STORE00001,2023-08-23,PROD00017,1,72.46,72.46
TRANS02395,CUST00379,STORE00007,2023-04-09,PROD00017,1,72.46,72.46
TRANS02485,CUST00236,STORE00009,2023-08-24,PROD00017,1,72.46,72.46
TRANS02709,CUST00399,STORE00009,2022-07-19,PROD00017,1,72.46,72.46
TRANS00068,CUST00319,STORE00017,2023-05-11,PROD00017,2,72.46,144.92
TRANS00697,CUST00203,STORE00009,2022-07-23,PROD00017,2,72.46,144.92
TRANS01287,CUST00395,STORE00015,2023-11-11,PROD00017,2,72.46,144.92
TRANS01721,CUST00209,STORE00011,2022-06-30,PROD00017,2,72.46,144.92
TRANS01821,CUST00374,STORE00004,2023-01-29,PROD00017,2,72.46,144.92
TRANS01957,CUST00154,STORE00018,2022-11-18,PROD00017,2,72.46,144.92
TRANS02038,CUST00140,STORE00015,2022-07-22,PROD00017,2,72.46,144.92
TRANS02272,CUST00391,STORE00008,2023-05-05,PROD00017,2,72.46,144.92
TRANS02404,CUST00154,STORE00019,2022-10-31,PROD00017,2,72.46,144.92
TRANS02945,CUST00375,STORE00005,2022-11-30,PROD00017,2,72.46,144.92
TRANS00582,CUST00232,STORE00002,2022-06-29,PROD00017,3,72.46,217.38
TRANS00664,CUST00079,STORE00006,2022-12-23,PROD00017,3,72.46,217.38
TRANS01026,CUST00436,STORE00016,2023-11-07,PROD00017,3,72.46,217.38
TRANS01368,CUST00282,STORE00014,2022-05-20,PROD00017,3,72.46,217.38
TRANS02483,CUST00156,STORE00016,2022-11-08,PROD00017,3,72.46,217.38
TRANS02517,CUST00261,STORE00008,2022-03-02,PROD00017,3,72.46,217.38
TRANS00350,CUST00003,STORE00015,2023-05-24,PROD00018,1,70.45,70.45
TRANS00865,CUST00138,STORE00014,2022-08-05,PROD00018,1,70.45,70.45
TRANS00961,CUST00303,STORE00014,2023-07-15,PROD00018,1,70.45,70.45
TRANS01296,CUST00013,STORE00011,2023-02-06,PROD00018,1,70.45,70.45
TRANS02085,CUST00182,STORE00011,2022-06-06,PROD00018,1,70.45,70.45
TRANS02843,CUST00095,STORE00015,2023-03-05,PROD00018,1,70.45,70.45
TRANS00923,CUST00073,STORE00002,2022-12-19,PROD00018,2,70.45,140.9
TRANS01078,CUST00493,STORE00017,2022-04-28,PROD00018,2,70.45,140.9
TRANS01369,CUST00499,STORE00015,2023-06-30,PROD00018,2,70.45,140.9
TRANS01930,CUST00043,STORE00006,2022-09-04,PROD00018,2,70.45,140.9
TRANS02199,CUST00318,STORE00011,2023-06-27,PROD00018,2,70.45,140.9
TRANS02232,CUST00475,STORE00001,2023-02-12,PROD00018,2,70.45,140.9
TRANS02744,CUST00385,STORE00003,2023-06-08,PROD00018,2,70.45,140.9
TRANS01032,CUST00163,STORE00017,2022-11-27,PROD00018,3,70.45,211.35
TRANS01455,CUST00062,STORE00019,2022-06-30,PROD00018,3,70.45,211.35
TRANS01764,CUST00032,STORE00017,2023-05-30,PROD00018,3,70.45,211.35
TRANS02885,CUST00420,STORE00016,2023-01-06,PROD00018,3,70.45,211.35
TRANS00397,CUST00094,STORE00008,2022-11-14,PROD00019,1,126.6,126.6
TRANS00473,CUST00159,STORE00014,2023-04-02,PROD00019,1,126.6,126.6
TRANS00796,CUST00358,STORE00004,2023-02-15,PROD00019,1,126.6,126.6
TRANS01075,CUST00023,STORE00002,2022-12-06,PROD00019,1,126.6,126.6
TRANS01309,CUST00128,STORE00001,2023-10-05,PROD00019,1,126.6,126.6
TRANS01938,CUST00045,STORE00016,2022-01-16,PROD00019,1,126.6,126.6
TRANS02106,CUST00067,STORE00012,2023-08-02,PROD00019,1,126.6,126.6
TRANS02236,CUST00048,STORE00001,2022-05-26,PROD00019,1,126.6,126.6
TRANS02679,CUST00492,STORE00005,2022-07-08,PROD00019,1,126.6,126.6
TRANS02775,CUST00075,STORE00014,2023-04-22,PROD00019,1,126.6,126.6
TRANS02853,CUST00135,STORE00003,2023-12-20,PROD00019,1,126.6,126.6
TRANS00092,CUST00167,STORE00005,2022-09-21,PROD00019,2,126.6,253.2
TRANS00480,CUST00287,STORE00005,2022-07-08,PROD00019,2,126.6,253.2
TRANS00932,CUST00156,STORE00013,2023-07-07,PROD00019,2,126.6,253.2
TRANS01126,CUST00002,STORE00009,2022-01-10,PROD00019,2,126.6,253.2
TRANS01161,CUST00115,STORE00009,2022-07-19,PROD00019,2,126.6,253.2
TRANS01251,CUST00393,STORE00008,2022-01-31,PROD00019,2,126.6,253.2
TRANS02140,CUST00402,STORE00019,2023-01-19,PROD00019,2,126.6,253.2
TRANS02963,CUST00261,STORE00005,2022-01-17,PROD00019,2,126.6,253.2
TRANS00112,CUST00360,STORE00001,2023-11-22,PROD00019,3,126.6,379.8
TRANS00476,CUST00412,STORE00005,2023-09-01,PROD00019,3,126.6,379.8
TRANS00485,CUST00055,STORE00004,2023-05-19,PROD00019,3,126.6,379.8
TRANS00938,CUST00311,STORE00001,2022-12-14,PROD00019,3,126.6,379.8
TRANS00957,CUST00408,STORE00018,2022-01-29,PROD00019,3,126.6,379.8
TRANS01093,CUST00268,STORE00007,2022-10-14,PROD00019,3,126.6,379.8
TRANS01279,CUST00297,STORE00013,2022-12-18,PROD00019,3,126.6,379.8
TRANS01778,CUST00347,STORE00008,2023-02-25,PROD00019,3,126.6,379.8
TRANS01991,CUST00480,STORE00015,2023-09-08,PROD00019,3,126.6,379.8
TRANS02286,CUST00055,STORE00018,2022-08-26,PROD00019,3,126.6,379.8
TRANS00126,CUST00035,STORE00002,2022-09-18,PROD00020,1,103.09,103.09
TRANS00308,CUST00267,STORE00013,2022-04-22,PROD00020,1,103.09,103.09
TRANS01002,CUST00313,STORE00002,2023-06-07,PROD00020,1,103.09,103.09
TRANS01693,CUST00118,STORE00015,2022-02-23,PROD00020,1,103.09,103.09
TRANS01963,CUST00443,STORE00014,2022-02-10,PROD00020,1,103.09,103.09
TRANS02316,CUST00101,STORE00016,2022-08-22,PROD00020,1,103.09,103.09
TRANS02381,CUST00052,STORE00015,2023-08-28,PROD00020,1,103.09,103.09
TRANS00444,CUST00452,STORE00009,2023-04-10,PROD00020,2,103.09,206.18
TRANS00984,CUST00394,STORE00018,2022-04-02,PROD00020,2,103.09,206.18
TRANS01572,CUST00386,STORE00008,2022-04-21,PROD00020,2,103.09,206.18
TRANS00199,CUST00085,STORE00007,2023-04-10,PROD00020,3,103.09,309.27
TRANS00240,CUST00253,STORE00020,2022-08-21,PROD00020,3,103.09,309.27
TRANS00362,CUST00430,STORE00020,2022-12-10,PROD00020,3,103.09,309.27
TRANS00511,CUST00233,STORE00001,2023-06-20,PROD00020,3,103.09,309.27
TRANS00797,CUST00049,STORE00017,2023-01-12,PROD00020,3,103.09,309.27
TRANS01529,CUST00106,STORE00014,2023-04-25,PROD00020,3,103.09,309.27
TRANS01659,CUST00187,STORE00003,2023-01-28,PROD00020,3,103.09,309.27
TRANS01985,CUST00415,STORE00014,2022-10-27,PROD00020,3,103.09,309.27
TRANS02301,CUST00271,STORE00014,2022-07-24,PROD00020,3,103.09,309.27
TRANS02472,CUST00419,STORE00018,2022-08-22,PROD00020,3,103.09,309.27
TRANS02670,CUST00474,STORE00016,2022-09-26,PROD00020,3,103.09,309.27
TRANS02771,CUST00406,STORE00011,2023-12-13,PROD00020,3,103.09,309.27
TRANS00657,CUST00105,STORE00014,2022-12-27,PROD00021,1,167.41,167.41
TRANS01462,CUST00219,STORE00004,2023-05-23,PROD00021,1,167.41,167.41
TRANS01693,CUST00118,STORE00015,2022-02-23,PROD00021,1,167.41,167.41
TRANS02340,CUST00331,STORE00008,2022-06-17,PROD00021,1,167.41,167.41
TRANS02542,CUST00103,STORE00007,2023-12-29,PROD00021,1,167.41,167.41
TRANS00126,CUST00035,STORE00002,2022-09-18,PROD00021,2,167.41,334.82
TRANS01101,CUST00118,STORE00001,2022-08-29,PROD00021,2,167.41,334.82
TRANS01242,CUST00016,STORE00010,2022-03-13,PROD00021,2,167.41,334.82
TRANS02875,CUST00222,STORE00018,2023-11-30,PROD00021,2,167.41,334.82
TRANS02955,CUST00399,STORE00006,2023-02-18,PROD00021,2,167.41,334.82
TRANS00831,CUST00474,STORE00020,2022-08-06,PROD00021,3,167.41,502.23
TRANS01014,CUST00075,STORE00017,2023-10-29,PROD00021,3,167.41,502.23
TRANS01331,CUST00176,STORE00004,2022-10-28,PROD00021,3,167.41,502.23
TRANS01443,CUST00120,STORE00017,2022-01-10,PROD00021,3,167.41,502.23
TRANS02113,CUST00174,STORE00002,2022-08-01,PROD00021,3,167.41,502.23
TRANS02223,CUST00038,STORE00014,2022-07-31,PROD00021,3,167.41,502.23
TRANS02379,CUST00049,STORE00019,2022-08-20,PROD00021,3,167.41,502.23
TRANS02762,CUST00439,STORE00016,2023-04-01,PROD00021,3,167.41,502.23
TRANS02784,CUST00371,STORE00018,2023-11-06,PROD00021,3,167.41,502.23
TRANS02817,CUST00176,STORE00020,2023-04-30,PROD00021,3,167.41,502.23
TRANS00209,CUST00142,STORE00003,2023-12-20,PROD00022,1,63.56,63.56
TRANS00457,CUST00093,STORE00019,2023-10-15,PROD00022,1,63.56,63.56
TRANS01035,CUST00339,STORE00006,2023-03-07,PROD00022,1,63.56,63.56
TRANS01187,CUST00366,STORE00010,2022-10-13,PROD00022,1,63.56,63.56
TRANS01280,CUST00174,STORE00002,2023-01-26,PROD00022,1,63.56,63.56
TRANS01786,CUST00384,STORE00001,2023-08-03,PROD00022,1,63.56,63.56
TRANS02190,CUST00054,STORE00006,2023-04-19,PROD00022,1,63.56,63.56
TRANS02414,CUST00448,STORE00015,2023-08-23,PROD00022,1,63.56,63.56
TRANS02461,CUST00481,STORE00016,2022-01-27,PROD00022,1,63.56,63.56
TRANS02885,CUST00420,STORE00016,2023-01-06,PROD00022,1,63.56,63.56
TRANS00109,CUST00209,STORE00017,2023-06-23,PROD00022,2,63.56,127.12
TRANS00318,CUST00404,STORE00004,2023-12-31,PROD00022,2,63.56,127.12
TRANS00405,CUST00054,STORE00001,2022-11-06,PROD00022,2,63.56,127.12
TRANS00421,CUST00312,STORE00008,2022-01-09,PROD00022,2,63.56,127.12
TRANS00437,CUST00348,STORE00011,2022-02-08,PROD00022,2,63.56,127.12
TRANS00887,CUST00170,STORE00017,2022-01-22,PROD00022,2,63.56,127.12
TRANS01302,CUST00011,STORE00001,2023-08-15,PROD00022,2,63.56,127.12
TRANS01557,CUST00389,STORE00018,2022-03-11,PROD00022,2,63.56,127.12
TRANS01707,CUST00121,STORE00006,2023-06-25,PROD00022,2,63.56,127.12
TRANS01772,CUST00025,STORE00004,2022-07-24,PROD00022,2,63.56,127.12
TRANS02530,CUST00274,STORE00013,2022-11-07,PROD00022,2,63.56,127.12
TRANS02800,CUST00193,STORE00017,2023-08-14,PROD00022,2,63.56,127.12
TRANS00334,CUST00258,STORE00015,2023-07-15,PROD00022,3,63.56,190.68
TRANS00680,CUST00465,STORE00001,2022-10-16,PROD00022,3,63.56,190.68
TRANS00912,CUST00059,STORE00006,2022-12-16,PROD00022,3,63.56,190.68
TRANS01224,CUST00206,STORE00013,2023-01-18,PROD00022,3,63.56,190.68
TRANS01276,CUST00139,STORE00015,2023-11-13,PROD00022,3,63.56,190.68
TRANS01587,CUST00336,STORE00016,2022-01-11,PROD00022,3,63.56,190.68
TRANS00767,CUST00399,STORE00004,2023-07-01,PROD00023,1,198.33,198.33
TRANS01519,CUST00324,STORE00001,2022-04-24,PROD00023,1,198.33,198.33
TRANS01546,CUST00227,STORE00005,2023-01-27,PROD00023,1,198.33,198.33
TRANS01697,CUST00100,STORE00011,2023-08-22,PROD00023,1,198.33,198.33
TRANS01752,CUST00025,STORE00001,2022-10-10,PROD00023,1,198.33,198.33
TRANS01781,CUST00087,STORE00007,2023-08-03,PROD00023,1,198.33,198.33
TRANS02162,CUST00374,STORE00009,2023-06-29,PROD00023,1,198.33,198.33
TRANS02224,CUST00420,STORE00019,2023-03-31,PROD00023,1,198.33,198.33
TRANS02907,CUST00085,STORE00010,2023-08-22,PROD00023,1,198.33,198.33
TRANS01479,CUST00231,STORE00007,2023-07-12,PROD00023,2,198.33,396.66
TRANS01803,CUST00095,STORE00011,2023-05-20,PROD00023,2,198.33,396.66
TRANS01806,CUST00232,STORE00008,2022-05-04,PROD00023,2,198.33,396.66
TRANS01919,CUST00199,STORE00002,2023-01-13,PROD00023,2,198.33,396.66
TRANS02117,CUST00473,STORE00008,2023-11-06,PROD00023,2,198.33,396.66
TRANS02214,CUST00007,STORE00012,2023-01-28,PROD00023,2,198.33,396.66
TRANS02586,CUST00088,STORE00009,2023-10-04,PROD00023,2,198.33,396.66
TRANS02592,CUST00079,STORE00015,2023-09-26,PROD00023,2,198.33,396.66
TRANS00087,CUST00062,STORE00017,2023-07-17,PROD00023,3,198.33,594.99
TRANS00146,CUST00408,STORE00007,2022-10-18,PROD00023,3,198.33,594.99
TRANS01732,CUST00137,STORE00016,2022-06-24,PROD00023,3,198.33,594.99
TRANS02148,CUST00366,STORE00003,2023-01-06,PROD00023,3,198.33,594.99
TRANS02469,CUST00119,STORE00013,2022-11-26,PROD00023,3,198.33,594.99
TRANS02610,CUST00101,STORE00016,2022-10-24,PROD00023,3,198.33,594.99
TRANS00175,CUST00428,STORE00008,2023-04-27,PROD00024,1,162.33,162.33
TRANS00294,CUST00311,STORE00012,2023-10-15,PROD00024,1,162.33,162.33
TRANS00327,CUST00324,STORE00002,2023-10-04,PROD00024,1,162.33,162.33
TRANS00872,CUST00380,STORE00008,2022-01-15,PROD00024,1,162.33,162.33
TRANS01976,CUST00279,STORE00010,2022-05-21,PROD00024,1,162.33,162.33
TRANS02536,CUST00263,STORE00003,2023-08-08,PROD00024,1,162.33,162.33
TRANS02764,CUST00491,STORE00008,2023-03-10,PROD00024,1,162.33,162.33
TRANS02901,CUST00436,STORE00011,2023-12-05,PROD00024,1,162.33,162.33
TRANS01362,CUST00201,STORE00004,2023-06-18,PROD00024,2,162.33,324.66
TRANS01699,CUST00265,STORE00018,2023-11-09,PROD00024,2,162.33,324.66
TRANS02068,CUST00470,STORE00004,2022-12-30,PROD00024,2,162.33,324.66
TRANS02311,CUST00407,STORE00008,2022-04-01,PROD00024,2,162.33,324.66
TRANS02406,CUST00156,STORE00011,2022-01-01,PROD00024,2,162.33,324.66
TRANS02426,CUST00221,STORE00015,2022-12-03,PROD00024,2,162.33,324.66
TRANS00190,CUST00430,STORE00006,2022-12-31,PROD00024,3,162.33,486.99
TRANS00295,CUST00097,STORE00020,2022-05-15,PROD00024,3,162.33,486.99
TRANS01012,CUST00340,STORE00014,2023-11-20,PROD00024,3,162.33,486.99
TRANS01869,CUST00330,STORE00013,2023-09-13,PROD00024,3,162.33,486.99
TRANS02349,CUST00373,STORE00020,2022-07-15,PROD00024,3,162.33,486.99
TRANS02520,CUST00233,STORE00013,2023-12-21,PROD00024,3,162.33,486.99
TRANS02623,CUST00368,STORE00006,2023-09-10,PROD00024,3,162.33,486.99
TRANS00544,CUST00435,STORE00016,2023-07-05,PROD00025,1,138.37,138.37
TRANS01217,CUST00286,STORE00012,2023-01-26,PROD00025,1,138.37,138.37
TRANS01445,CUST00453,STORE00019,2022-10-02,PROD00025,1,138.37,138.37
TRANS01929,CUST00211,STORE00012,2023-04-12,PROD00025,1,138.37,138.37
TRANS02699,CUST00343,STORE00008,2023-07-31,PROD00025,1,138.37,138.37
TRANS00353,CUST00331,STORE00009,2023-09-23,PROD00025,2,138.37,276.74
TRANS00408,CUST00230,STORE00003,2023-08-29,PROD00025,2,138.37,276.74
TRANS00567,CUST00463,STORE00014,2023-06-28,PROD00025,2,138.37,276.74
TRANS00593,CUST00038,STORE00014,2022-04-22,PROD00025,2,138.37,276.74
TRANS00863,CUST00216,STORE00016,2022-03-27,PROD00025,2,138.37,276.74
TRANS01249,CUST00483,STORE00007,2022-06-20,PROD00025,2,138.37,276.74
TRANS01412,CUST00282,STORE00015,2023-01-25,PROD00025,2,138.37,276.74
TRANS01717,CUST00390,STORE00003,2022-03-28,PROD00025,2,138.37,276.74
TRANS02032,CUST00043,STORE00018,2023-07-30,PROD00025,2,138.37,276.74
TRANS02676,CUST00367,STORE00003,2023-01-30,PROD00025,2,138.37,276.74
TRANS02755,CUST00056,STORE00009,2022-07-05,PROD00025,2,138.37,276.74
TRANS02869,CUST00094,STORE00012,2023-09-07,PROD00025,2,138.37,276.74
TRANS00273,CUST00413,STORE00015,2023-10-27,PROD00025,3,138.37,415.11
TRANS00414,CUST00088,STORE00006,2022-04-22,PROD00025,3,138.37,415.11
TRANS01050,CUST00215,STORE00002,2023-11-25,PROD00025,3,138.37,415.11
TRANS01087,CUST00470,STORE00005,2023-06-24,PROD00025,3,138.37,415.11
TRANS01094,CUST00030,STORE00020,2023-05-16,PROD00025,3,138.37,415.11
TRANS01116,CUST00098,STORE00007,2022-07-15,PROD00025,3,138.37,415.11
TRANS02005,CUST00027,STORE00005,2023-01-18,PROD00025,3,138.37,415.11
TRANS02312,CUST00220,STORE00006,2023-11-08,PROD00025,3,138.37,415.11
TRANS02479,CUST00236,STORE00010,2022-12-29,PROD00025,3,138.37,415.11
TRANS02559,CUST00101,STORE00018,2022-07-13,PROD00025,3,138.37,415.11
TRANS00910,CUST00119,STORE00003,2022-06-07,PROD00026,1,197.05,197.05
TRANS01617,CUST00345,STORE00008,2022-02-03,PROD00026,1,197.05,197.05
TRANS02556,CUST00322,STORE00002,2022-02-08,PROD00026,1,197.05,197.05
TRANS02769,CUST00259,STORE00012,2022-06-28,PROD00026,1,197.05,197.05
TRANS02842,CUST00418,STORE00012,2023-12-27,PROD00026,1,197.05,197.05
TRANS00596,CUST00341,STORE00017,2023-03-03,PROD00026,2,197.05,394.1
TRANS00634,CUST00128,STORE00008,2022-08-01,PROD00026,2,197.05,394.1
TRANS00747,CUST00302,STORE00016,2022-06-04,PROD00026,2,197.05,394.1
TRANS01126,CUST00002,STORE00009,2022-01-10,PROD00026,2,197.05,394.1
TRANS01151,CUST00114,STORE00007,2023-08-06,PROD00026,2,197.05,394.1
TRANS01518,CUST00207,STORE00001,2022-12-12,PROD00026,2,197.05,394.1
TRANS02949,CUST00294,STORE00006,2023-01-12,PROD00026,2,197.05,394.1
TRANS00135,CUST00122,STORE00015,2022-08-22,PROD00026,3,197.05,591.15
TRANS00574,CUST00317,STORE00013,2022-07-09,PROD00026,3,197.05,591.15
TRANS01352,CUST00220,STORE00019,2022-11-10,PROD00026,3,197.05,591.15
TRANS01592,CUST00408,STORE00005,2023-04-07,PROD00026,3,197.05,591.15
TRANS01983,CUST00325,STORE00017,2023-08-21,PROD00026,3,197.05,591.15
TRANS02901,CUST00436,STORE00011,2023-12-05,PROD00026,3,197.05,591.15
TRANS00103,CUST00466,STORE00013,2022-09-05,PROD00027,1,37.75,37.75
TRANS00235,CUST00307,STORE00007,2022-11-29,PROD00027,1,37.75,37.75
TRANS00827,CUST00383,STORE00014,2023-04-14,PROD00027,1,37.75,37.75
TRANS01072,CUST00445,STORE00004,2022-04-18,PROD00027,1,37.75,37.75
TRANS01211,CUST00182,STORE00014,2023-03-13,PROD00027,1,37.75,37.75
TRANS01288,CUST00043,STORE00006,2022-01-10,PROD00027,1,37.75,37.75
TRANS02038,CUST00140,STORE00015,2022-07-22,PROD00027,1,37.75,37.75
TRANS02148,CUST00366,STORE00003,2023-01-06,PROD00027,1,37.75,37.75
TRANS02730,CUST00011,STORE00005,2023-03-03,PROD00027,1,37.75,37.75
TRANS00063,CUST00391,STORE00003,2023-02-23,PROD00027,2,37.75,75.5
TRANS00628,CUST00096,STORE00015,2023-01-05,PROD00027,2,37.75,75.5
TRANS00632,CUST00085,STORE00007,2022-06-17,PROD00027,2,37.75,75.5
TRANS01424,CUST00249,STORE00019,2023-07-20,PROD00027,2,37.75,75.5
TRANS01600,CUST00448,STORE00012,2023-05-27,PROD00027,2,37.75,75.5
TRANS01853,CUST00107,STORE00013,2023-06-04,PROD00027,2,37.75,75.5
TRANS02045,CUST00279,STORE00006,2023-01-16,PROD00027,2,37.75,75.5
TRANS02994,CUST00054,STORE00014,2022-11-04,PROD00027,2,37.75,75.5
TRANS00189,CUST00066,STORE00009,2022-04-04,PROD00027,3,37.75,113.25
TRANS00229,CUST00203,STORE00013,2022-08-08,PROD00027,3,37.75,113.25
TRANS01118,CUST00312,STORE00010,2022-12-21,PROD00027,3,37.75,113.25
TRANS01563,CUST00497,STORE00013,2023-03-28,PROD00027,3,37.75,113.25
TRANS02823,CUST00192,STORE00009,2022-02-05,PROD00027,3,37.75,113.25
TRANS00486,CUST00391,STORE00020,2022-07-02,PROD00028,1,90.4,90.4
TRANS00798,CUST00311,STORE00019,2022-01-15,PROD00028,1,90.4,90.4
TRANS00855,CUST00319,STORE00020,2023-04-25,PROD00028,1,90.4,90.4
TRANS01325,CUST00213,STORE00018,2023-04-03,PROD00028,1,90.4,90.4
TRANS02219,CUST00479,STORE00012,2023-09-08,PROD00028,1,90.4,90.4
TRANS00071,CUST00499,STORE00020,2023-06-05,PROD00028,2,90.4,180.8
TRANS00188,CUST00315,STORE00003,2022-04-02,PROD00028,2,90.4,180.8
TRANS00198,CUST00389,STORE00020,2022-06-08,PROD00028,2,90.4,180.8
TRANS00379,CUST00007,STORE00014,2022-03-31,PROD00028,2,90.4,180.8
TRANS00417,CUST00032,STORE00016,2023-11-08,PROD00028,2,90.4,180.8
TRANS00450,CUST00373,STORE00006,2022-10-12,PROD00028,2,90.4,180.8
TRANS01297,CUST00336,STORE00008,2023-07-16,PROD00028,2,90.4,180.8
TRANS01985,CUST00415,STORE00014,2022-10-27,PROD00028,2,90.4,180.8
TRANS01993,CUST00224,STORE00017,2023-07-30,PROD00028,2,90.4,180.8
TRANS02296,CUST00016,STORE00019,2023-02-18,PROD00028,2,90.4,180.8
TRANS02481,CUST00466,STORE00011,2023-09-05,PROD00028,2,90.4,180.8
TRANS01925,CUST00213,STORE00004,2023-08-02,PROD00028,3,90.4,271.2
TRANS02599,CUST00426,STORE00006,2023-11-15,PROD00028,3,90.4,271.2
TRANS01060,CUST00043,STORE00015,2023-09-28,PROD00029,1,106.9,106.9
TRANS01233,CUST00371,STORE00002,2023-09-09,PROD00029,1,106.9,106.9
TRANS01386,CUST00406,STORE00007,2022-06-07,PROD00029,1,106.9,106.9
TRANS01390,CUST00107,STORE00015,2023-03-26,PROD00029,1,106.9,106.9
TRANS01409,CUST00319,STORE00014,2022-05-16,PROD00029,1,106.9,106.9
TRANS01989,CUST00210,STORE00001,2023-04-21,PROD00029,1,106.9,106.9
TRANS02274,CUST00186,STORE00003,2022-08-09,PROD00029,1,106.9,106.9
TRANS02540,CUST00029,STORE00018,2023-01-16,PROD00029,1,106.9,106.9
TRANS02658,CUST00396,STORE00014,2022-07-11,PROD00029,1,106.9,106.9
TRANS00184,CUST00248,STORE00015,2023-10-11,PROD00029,2,106.9,213.8
TRANS00271,CUST00007,STORE00019,2023-11-08,PROD00029,2,106.9,213.8
TRANS02766,CUST00058,STORE00003,2022-02-05,PROD00029,2,106.9,213.8
TRANS00201,CUST00073,STORE00005,2023-01-08,PROD00029,3,106.9,320.7
TRANS01200,CUST00395,STORE00018,2023-09-05,PROD00029,3,106.9,320.7
TRANS01658,CUST00117,STORE00016,2022-10-06,PROD00029,3,106.9,320.7
TRANS01848,CUST00200,STORE00018,2023-05-21,PROD00029,3,106.9,320.7
TRANS01978,CUST00136,STORE00004,2023-05-24,PROD00029,3,106.9,320.7
TRANS02207,CUST00222,STORE00014,2023-02-15,PROD00029,3,106.9,320.7
TRANS02578,CUST00494,STORE00010,2023-12-04,PROD00029,3,106.9,320.7
TRANS00433,CUST00428,STORE00002,2023-01-29,PROD00030,1,45.5,45.5
TRANS01272,CUST00391,STORE00004,2023-11-10,PROD00030,1,45.5,45.5
TRANS01765,CUST00100,STORE00010,2022-10-05,PROD00030,1,45.5,45.5
TRANS01772,CUST00025,STORE00004,2022-07-24,PROD00030,1,45.5,45.5
TRANS01910,CUST00384,STORE00012,2022-09-23,PROD00030,1,45.5,45.5
TRANS02531,CUST00118,STORE00007,2023-12-02,PROD00030,1,45.5,45.5
TRANS01071,CUST00082,STORE00002,2023-09-23,PROD00030,2,45.5,91.0
TRANS01382,CUST00306,STORE00002,2022-01-07,PROD00030,2,45.5,91.0
TRANS01880,CUST00313,STORE00019,2022-08-29,PROD00030,2,45.5,91.0
TRANS02032,CUST00043,STORE00018,2023-07-30,PROD00030,2,45.5,91.0
TRANS00588,CUST00040,STORE00006,2022-12-20,PROD00030,3,45.5,136.5
TRANS00952,CUST00403,STORE00013,2022-02-03,PROD00030,3,45.5,136.5
TRANS01090,CUST00334,STORE00001,2023-10-14,PROD00030,3,45.5,136.5
TRANS01463,CUST00129,STORE00016,2022-06-30,PROD00030,3,45.5,136.5
TRANS01634,CUST00350,STORE00004,2022-03-26,PROD00030,3,45.5,136.5
TRANS01814,CUST00286,STORE00002,2023-04-29,PROD00030,3,45.5,136.5
TRANS02172,CUST00500,STORE00011,2022-04-07,PROD00030,3,45.5,136.5
TRANS02249,CUST00072,STORE00015,2022-09-23,PROD00030,3,45.5,136.5
TRANS02273,CUST00302,STORE00005,2022-03-27,PROD00030,3,45.5,136.5
TRANS02926,CUST00288,STORE00006,2022-03-08,PROD00030,3,45.5,136.5
TRANS00050,CUST00149,STORE00010,2022-12-17,PROD00031,1,106.93,106.93
TRANS00078,CUST00180,STORE00004,2023-12-30,PROD00031,1,106.93,106.93
