productid_1,productid_2,attribute_score
P0010,P0028,0.05641025641025641
P0010,P0030,0.6469176875401613
P0010,P0032,0.14678088012768692
P0010,P0033,0.24546669983209998
P0010,P0034,0.0812366560951848
P0010,P0035,0.6119281553800552
P0010,P0040,0.1338028314988703
P0010,P0043,0.439621292208196
P0010,P0044,0.10015649938851233
P0010,P0045,0.09501274796343512
P0010,P0046,0.08164293265344197
P0010,P0047,0.03564454946831665
P0010,P0049,0.137560889662749
P0010,P0050,0.08599589577762577
P0010,P0056,0.06679518272080924
P0010,P0057,0.3724892730551582
P0010,P0059,0.3689675186037352
P0010,P0060,0.10636050826026575
P0010,P0065,0.07314429036336878
P0010,P0071,0.04489770536658168
P0010,P0075,0.03922848910722801
P0010,P0076,0.08417801546338328
P0010,P0081,0.06586862342723297
P0010,P0083,0.4383278403084385
P0010,P0086,0.08655763530460378
P0010,P0087,0.07103206682834816
P0010,P0088,0.11763260991231889
P0010,P0097,0.6186337914308813
P0010,P0098,0.06869390377878656
P0010,P0099,0.03402151607487097
P0010,P0107,0.03802416930953714
P0010,P0109,0.07193789772609498
P0010,P0110,0.13637937110047055
P0010,P0113,0.035130485251746384
P0010,P0114,0.3891777045374458
P0010,P0115,0.13110399436187636
P0010,P0119,0.12635304603776715
P0010,P0121,0.03960989159048981
P0010,P0123,0.04230872872748379
P0010,P0124,0.36925564330576455
P0010,P0125,0.1346464772091288
P0010,P0126,0.23702402421076632
P0010,P0131,0.03710382853470972
P0010,P0135,0.06692162593536886
P0010,P0139,0.08641668221296354
P0010,P0140,0.0360176605932467
P0010,P0141,0.09136144103807807
P0010,P0142,0.07525444105880646
P0010,P0143,0.916206496279253
P0010,P0144,0.09032813050598015
P0010,P0145,0.08866571316045851
P0010,P0146,0.05403892792736771
P0010,P0147,0.14756648632962294
P0010,P0148,0.12450614596936344
P0010,P0154,0.09097900213502479
P0010,P0155,0.6473156727400867
P0010,P0157,0.08846153846153847
P0010,P0159,0.0346723877039156
P0010,P0162,0.12509690525050265
P0010,P0166,0.3990050370001865
P0010,P0169,0.23827187363969904
P0010,P0172,0.4295908214663267
P0010,P0174,0.05231432539435774
P0010,P0176,0.13263996849283832
P0010,P0178,0.07602553738366188
P0010,P0183,0.9947909541280602
P0010,P0185,0.06597848392512903
P0010,P0188,0.13990734407064237
P0010,P0189,0.29803494807536846
P0010,P0190,0.06837261364343013
P0010,P0191,0.1320492092116991
P0010,P0192,0.12284994714259063
P0010,P0193,0.09579420848620526
P0010,P0196,0.09357419729287152
P0010,P0198,0.6840453537300749
P0010,P0199,0.04773127707646705
P0010,P0200,0.06711647285616566
P0011,P0001,0.8047768588188962
P0011,P0002,0.08156831042845594
P0011,P0003,0.019774889621292202
P0011,P0004,0.0413676595568269
P0011,P0006,0.40754202682254415
P0011,P0010,0.0813713906680762
P0011,P0012,0.07120203967414962
P0011,P0018,0.07173683228654935
P0011,P0021,0.055081566237588864
P0011,P0022,0.08385879816760981
P0011,P0023,0.06463735671496383
P0011,P0024,0.028756503534191482
P0011,P0025,0.22425222312045273
P0011,P0027,0.5945017930062393
P0011,P0028,0.08778164707833261
P0011,P0030,0.13445370312791494
P0011,P0032,0.8845905105403893
P0011,P0033,0.5859046908359762
P0011,P0034,0.2998652654271086
P0011,P0035,0.09329954604813134
P0011,P0040,0.06517422216694649
P0011,P0043,0.09175009845988019
P0011,P0044,0.031527890056588515
P0011,P0045,0.2863586427046411
P0011,P0046,0.06301432332151816
P0011,P0047,0.06701594013639284
P0011,P0049,0.7189322803308252
P0011,P0050,0.14537549489045043
P0011,P0055,0.6710134112721018
P0011,P0056,0.09816657338888544
P0011,P0057,0.6411178823870821
P0011,P0059,0.5503389092718114
P0011,P0060,0.33773189892834193
P0011,P0065,0.2417728996952926
P0011,P0071,0.02626909603465787
P0011,P0072,0.6916941317911408
P0011,P0075,0.5205998797753042
P0011,P0076,0.06554940613145947
P0011,P0081,0.19724001409530917
P0011,P0083,0.06969923097651473
P0011,P0086,0.91792902597268
P0011,P0087,0.25240345749642434
P0011,P0088,0.23626121924424268
P0011,P0097,0.05000518209895737
P0011,P0098,0.05006529444686275
P0011,P0099,0.06539290674294718
P0011,P0103,0.07534564600045603
P0011,P0107,0.5693955599776134
P0011,P0109,0.1405665070580188
P0011,P0110,0.09499201956760567
P0011,P0113,0.31650187591982254
P0011,P0114,0.07054909520552205
P0011,P0115,0.06247538502995253
P0011,P0119,0.20772443670584334
P0011,P0121,0.37098128225856597
P0011,P0123,0.023680119395559987
P0011,P0124,0.05062703397384077
P0011,P0125,0.5967249134589474
P0011,P0126,0.1443473664573099
P0011,P0128,0.7794851066475966
P0011,P0131,0.2184752192027859
P0011,P0135,0.13555023526729265
P0011,P0138,0.596873121489128
P0011,P0139,0.11778807288103973
P0011,P0140,0.06738905126132289
P0011,P0141,0.32273283170615424
P0011,P0142,0.6066258317268827
P0011,P0143,0.047577886947329145
P0011,P0144,0.8716995211740564
P0011,P0145,0.09270567750761768
P0011,P0146,0.03541031859544389
P0011,P0147,0.08380490433845325
P0011,P0148,0.09313475530128723
P0011,P0154,0.07235039280310097
P0011,P0155,0.13405571792798956
P0011,P0157,0.8198329291296147
P0011,P0159,0.5660437783719918
P0011,P0161,0.09500860228426922
P0011,P0162,0.5564682959185788
P0011,P0166,0.6323663536678897
P0011,P0169,0.11964326430777524
P0011,P0172,0.5982194307982506
P0011,P0174,0.533685716062434
P0011,P0176,0.09873142217523787
P0011,P0178,0.7946541467155858
P0011,P0183,0.07616234479613623
P0011,P0185,0.08460709325705285
P0011,P0187,0.7363907717181768
P0011,P0188,0.07127873473871858
P0011,P0189,0.07940633874344466
P0011,P0190,0.5997440043115063
P0011,P0191,0.0634205998797753
P0011,P0192,0.09147855647451444
P0011,P0193,0.12716559915428144
P0011,P0196,0.13779719337520469
P0011,P0198,0.06541674439815102
P0011,P0199,0.07910266774454325
P0011,P0200,0.08574508218808946
P0012,P0023,0.0934353170408142
P0012,P0025,0.05305018344630309
P0012,P0027,0.07329975333208963
P0012,P0028,0.616579607404183
P0012,P0032,0.13661152913376035
P0012,P0033,0.08529734883817341
P0012,P0040,0.14397218249279686
P0012,P0043,0.12945194121426945
P0012,P0044,0.26032585038243894
P0012,P0049,0.14773024065667556
P0012,P0056,0.3769645337147358
P0012,P0057,0.06231992206123169
P0012,P0059,0.07913686959766184
P0012,P0065,0.0629749393694422
P0012,P0075,0.04939784010115457
P0012,P0086,0.09672698629853035
P0012,P0107,0.048193520303463716
P0012,P0109,0.06176854673216841
P0012,P0113,0.04529983624567296
P0012,P0114,0.09934705553137244
P0012,P0125,0.12447712621520222
P0012,P0135,0.056752274941442284
P0012,P0142,0.08542379205273304
P0012,P0144,0.09950251850009328
P0012,P0145,0.07849636216653194
P0012,P0147,0.43739713533569635
P0012,P0148,0.11433679497543686
P0012,P0154,0.3988516468710486
P0012,P0157,0.09863088945546505
P0012,P0159,0.3448417386978422
P0012,P0162,0.13526625624442923
P0012,P0166,0.08883568600625998
P0012,P0172,0.11942147047240015
P0012,P0174,0.062483676388284316
P0012,P0176,0.12247061749891176
P0012,P0178,0.06585618638973531
P0012,P0185,0.3558091329312024
P0012,P0190,0.3785419646373567
P0012,P0192,0.41268059614866404
P0012,P0196,0.23340484629894492
P0013,P0001,0.14268080343262235
P0013,P0002,0.2158893518230624
P0013,P0003,0.37231722736977385
P0013,P0004,0.09390999730530855
P0013,P0006,0.13991563542897417
P0013,P0009,0.03881184835105611
P0013,P0010,0.06608627158344216
P0013,P0011,0.09745766225151836
P0013,P0012,0.3762556225773687
P0013,P0018,0.07572082996496902
P0013,P0021,0.09237609601392949
P0013,P0022,0.36359886408390857
P0013,P0023,0.08282030553655453
P0013,P0024,0.08129884128267313
P0013,P0025,0.12679456086893437
P0013,P0027,0.1470441307547209
P0013,P0028,0.14032398482681424
P0013,P0030,0.11300395912360343
P0013,P0032,0.06286715171112908
P0013,P0033,0.06155297141554215
P0013,P0034,0.09732292767862696
P0013,P0035,0.145841883796613
P0013,P0038,0.6242574052194101
P0013,P0040,0.08228344008457186
P0013,P0043,0.05570756379163817
P0013,P0044,0.23407022780507017
P0013,P0045,0.11109901954687727
P0013,P0046,0.2344433389300002
P0013,P0047,0.2695582778848745
P0013,P0049,0.07852538192069317
P0013,P0050,0.10208216736106793
P0013,P0054,0.36410878262131297
P0013,P0055,0.4264442509794167
P0013,P0056,0.29929108886263295
P0013,P0057,0.08857554463860043
P0013,P0059,0.0971187529797069
P0013,P0060,0.09027423667682358
P0013,P0063,0.6691457828078686
P0013,P0065,0.03923056194681094
P0013,P0069,0.09131272930787887
P0013,P0071,0.2288114337831395
P0013,P0072,0.08915179404265905
P0013,P0075,0.07314221752378584
P0013,P0076,0.08190825612005888
P0013,P0081,0.0997823518437908
P0013,P0083,0.07775843127500363
P0013,P0085,0.13617415998175902
P0013,P0086,0.12952863627883837
P0013,P0087,0.145054204755094
P0013,P0088,0.03371888149576104
P0013,P0097,0.097452480152561
P0013,P0098,0.0973923678046556
P0013,P0099,0.2679352444914288
P0013,P0103,0.3721120162510623
P0013,P0105,0.09753332089629585
P0013,P0107,0.12193789772609498
P0013,P0109,0.08802416930953715
P0013,P0110,0.0524656426839127
P0013,P0113,0.06904421366830422
P0013,P0114,0.07690856704599631
P0013,P0115,0.08498227722156583
P0013,P0119,0.08973322554567503
P0013,P0121,0.12352362000704765
P0013,P0123,0.07622245714404163
P0013,P0124,0.09683062827767759
P0013,P0125,0.05073274879257095
P0013,P0126,0.1031102957942085
P0013,P0128,0.06797255560392182
P0013,P0131,0.12101755695126755
P0013,P0135,0.08300789751881102
P0013,P0138,0.09941545923760961
P0013,P0139,0.4296695893704786
P0013,P0140,0.41993138900980453
P0013,P0141,0.07527516945463592
P0013,P0142,0.14083183052463571
P0013,P0143,0.09987977530418922
P0013,P0144,0.07575814107746202
P0013,P0145,0.054751984743900674
P0013,P0146,0.3879526563439255
P0013,P0147,0.2136527579130651
P0013,P0148,0.040592417552805585
P0013,P0153,0.04256990651493481
P0013,P0154,0.22510726944841739
P0013,P0155,0.1134019443235288
P0013,P0156,0.08609953775677301
P0013,P0157,0.0723752668780963
P0013,P0159,0.26858611612047345
P0013,P0161,0.042466264535787585
P0013,P0162,0.09098936633293951
P0013,P0166,0.11509130858362872
P0013,P0169,0.12781439794374314
P0013,P0172,0.045677093049768885
P0013,P0174,0.08622805381091558
P0013,P0176,0.04872624007628049
P0013,P0178,0.09211180896710404
P0013,P0182,0.1258182534253674
P0013,P0183,0.07129531745538213
P0013,P0185,0.3320647555085712
P0013,P0187,0.08893310946665839
P0013,P0188,0.0761789275127998
P0013,P0189,0.06805132350807372
P0013,P0190,0.29771365794001203
P0013,P0191,0.08403706237174306
P0013,P0192,0.1889362187260328
P0013,P0193,0.1202920630972369
P0013,P0196,0.25966046887631367
P0013,P0198,0.23204091785336733
P0013,P0199,0.13164500549302488
P0013,P0200,0.03320274443960782
P0014,P0001,0.10968741579089195
P0014,P0002,0.08647886740045188
P0014,P0003,0.5246854465932882
P0014,P0004,0.5462782165288228
P0014,P0005,0.13500300561739526
P0014,P0006,0.6124525837945402
P0014,P0007,0.09388615965010468
P0014,P0008,0.09307878863254773
P0014,P0009,0.3864436291275418
P0014,P0010,0.3862819476400721
P0014,P0011,0.14508944302800408
P0014,P0012,0.07611259664614556
P0014,P0013,0.1023682192235143
P0014,P0015,0.04545322637481086
P0014,P0016,0.0339158012561408
P0014,P0017,0.6061967539332132
P0014,P0018,0.3766473892585453
P0014,P0019,0.08642082789212945
P0014,P0020,0.08525589204651453
P0014,P0021,0.3599921232095848
P0014,P0022,0.08876935513960575
P0014,P0023,0.06954791368695977
P0014,P0024,0.5336670605061874
P0014,P0025,0.07916278009244865
P0014,P0026,0.0752606595775553
P0014,P0027,0.2494123499782352
P0014,P0028,0.09269220405032855
P0014,P0029,0.09198640217233589
P0014,P0030,0.13936426009991087
P0014,P0031,0.1143616690504322
P0014,P0032,0.08950106751238522
P0014,P0033,0.39081524780797217
P0014,P0034,0.14495470845511266
P0014,P0035,0.09821010302012728
P0014,P0036,0.02347905395601435
P0014,P0037,0.619993574197293
P0014,P0038,0.026625624442924357
P0014,P0039,0.3942603071948262
P0014,P0040,0.07008477913894244
P0014,P0041,0.6052100822917315
P0014,P0042,0.07545343365876916
P0014,P0043,0.3966606554318761
P0014,P0044,0.03643844702858447
P0014,P0045,0.14126919967663704
P0014,P0046,0.0679248802935141
P0014,P0047,0.07192649710838879
P0014,P0048,0.04299069295027258
P0014,P0049,0.07384283730282114
P0014,P0050,0.6497139481375537
P0014,P0051,0.08312915863441328
P0014,P0052,0.0766245880231329
P0014,P0053,0.32762887880106956
P0014,P0054,0.08825943660220137
P0014,P0055,0.1259239682440976
P0014,P0056,0.10307713036088138
P0014,P0057,0.4362073254150861
P0014,P0058,0.05228323280061356
P0014,P0059,0.3552494662438074
P0014,P0060,0.04264245590033786
P0014,P0061,0.7348154136351388
P0014,P0062,0.11604688763136622
P0014,P0063,0.0715140020313828
P0014,P0064,0.09249424787015734
P0014,P0065,0.08686234272329665
P0014,P0066,0.05623199220612316
P0014,P0067,0.09600149244449972
P0014,P0068,0.0991833012043198
P0014,P0069,0.06105548991563543
P0014,P0070,0.08401840681549655
P0014,P0071,0.031179653006653818
P0014,P0072,0.28678357481914474
P0014,P0073,0.05956304541591526
P0014,P0074,0.39625023319445307
P0014,P0075,0.025510436747300125
P0014,P0076,0.07045996310345541
P0014,P0077,0.6197386149285907
P0014,P0078,0.08184918019194495
P0014,P0079,0.09291296146591216
P0014,P0080,0.06407147150881994
P0014,P0081,0.0521505710673051
P0014,P0082,0.05998590469083598
P0014,P0083,0.3746097879485107
P0014,P0084,0.02096262670231952
P0014,P0085,0.0885423792052733
P0014,P0086,0.12283958294467592
P0014,P0087,0.1073140144684203
P0014,P0088,0.5813506622722467
P0014,P0089,0.643329602222084
P0014,P0090,0.028853926994589885
P0014,P0091,0.09250253922848911
P0014,P0092,0.0642041332421284
P0014,P0093,0.024581804614140904
P0014,P0094,0.0947702257322306
P0014,P0095,0.05865721451816844
P0014,P0096,0.3895217959082147
P0014,P0097,0.05491573907095331
P0014,P0098,0.5549758514188587
P0014,P0099,0.0703034637149431
P0014,P0100,0.641944945380677
P0014,P0101,0.08924092614472567
P0014,P0102,0.24105466077980225
P0014,P0103,0.08025620297245196
P0014,P0104,0.23199116970337666
P0014,P0105,0.05483489832721847
P0014,P0106,0.05157846734241237
P0014,P0107,0.07430611694960929
P0014,P0108,0.052154716746470986
P0014,P0109,0.13565595008602285
P0014,P0110,0.0999025765396016
P0014,P0112,0.09864643575233713
P0014,P0113,0.021412432891818503
P0014,P0114,0.22545965217751798
P0014,P0115,0.5673859420019485
P0014,P0116,0.09566983811122859
P0014,P0117,0.09983417283336443
P0014,P0118,0.08011110420164586
P0014,P0119,0.06263499367783927
P0014,P0120,0.12897518811019215
P0014,P0121,0.07589183923056196
P0014,P0122,0.6827062993594927
P0014,P0123,0.02859067636755591
P0014,P0124,0.8555375909458367
P0014,P0125,0.09836452956905666
P0014,P0126,0.4492579234293058
P0014,P0127,0.02855129241547998
P0014,P0128,0.08439566361959248
P0014,P0129,0.784043280890492
P0014,P0130,0.14917086416682213
P0014,P0131,0.5733857761747819
P0014,P0132,0.04813755363472421
P0014,P0133,0.09371204112513734
P0014,P0134,0.2697095951744295
P0014,P0135,0.1306396782952967
P0014,P0136,0.028259022034284764
P0014,P0137,0.04063594718404743
P0014,P0138,0.2017836784611239
P0014,P0139,0.12269862985303569
P0014,P0140,0.07229960823331882
P0014,P0141,0.027643388678150194
P0014,P0142,0.11153638869887861
P0014,P0143,0.3524884439193251
P0014,P0144,0.07661007814605228
P0014,P0145,0.09761623447961364
P0014,P0146,0.5403208755674398
P0014,P0147,0.08871546131044919
P0014,P0148,0.08822419832929129
P0014,P0149,0.6648342764753437
P0014,P0150,0.04768152892647638
P0014,P0151,0.29027838235598946
P0014,P0152,0.04186928673589953
P0014,P0153,0.09020168729142053
P0014,P0154,0.07726094977509691
P0014,P0155,0.1389662748999855
P0014,P0156,0.3384677569802873
P0014,P0157,0.024743486101610614
P0014,P0158,0.05688079099558485
P0014,P0159,0.07095433534398772
P0014,P0160,0.04324772505855773
P0014,P0161,0.09009804531227328
P0014,P0162,0.06137885289057479
P0014,P0163,0.09111580954749912
P0014,P0164,0.08553572539021205
P0014,P0165,0.6910183860871009
P0014,P0166,0.2872769106398856
P0014,P0167,0.8964212424600461
P0014,P0168,0.6925688700951435
P0014,P0169,0.42455382127977115
P0014,P0170,0.0851667599444479
P0014,P0171,0.08906577119996684
P0014,P0172,0.39330887382625457
P0014,P0173,0.9415158675870076
P0014,P0174,0.03859627303442986
P0014,P0175,0.14626267023195078
P0014,P0176,0.09635802085276621
P0014,P0177,0.1436197997636963
P0014,P0178,0.13974358974358975
P0014,P0179,0.07641108554608961
P0014,P0180,0.04164956574010738
P0014,P0181,0.022129635387517367
P0014,P0182,0.0781864726488817
P0014,P0183,0.23107290176813217
P0014,P0184,0.09066911261737454
P0014,P0185,0.07969653628505691
P0014,P0186,0.03762825694919471
P0014,P0187,0.04130132869017268
P0014,P0188,0.07618929171071452
P0014,P0189,0.8843168957154406
P0014,P0190,0.10465456128350227
P0014,P0191,0.06833115685177125
P0014,P0192,0.0865679995025185
P0014,P0193,0.13207615612627738
P0014,P0194,0.12630744356694235
P0014,P0195,0.08041477520054723
P0014,P0196,0.14270775034720062
P0014,P0197,0.09537031279149308
P0014,P0198,0.07032730137014696
P0014,P0199,0.08401322471653919
P0014,P0200,0.5808345252160936
P0015,P0001,0.08576581058391891
P0015,P0002,0.058974358974358966
P0015,P0003,0.1292322202184773
P0015,P0004,0.249175009845988
P0015,P0005,0.5604502207574156
P0015,P0006,0.08300064258027072
P0015,P0008,0.6023744377422632
P0015,P0009,0.08189685550235268
P0015,P0010,0.05917127873473872
P0015,P0011,0.04054266940281492
P0015,P0012,0.0693406297286653
P0015,P0013,0.5930850071512965
P0015,P0016,0.63846257488133
P0015,P0018,0.11880583711626558
P0015,P0020,0.5601973343282963
P0015,P0021,0.08546110316522605
P0015,P0022,0.05668387123520511
P0015,P0023,0.1259053126878511
P0015,P0024,0.13821383413137656
P0015,P0025,0.0837095537176378
P0015,P0027,0.09604087639657567
P0015,P0028,0.0972389776755177
P0015,P0030,0.20608896627489998
P0015,P0032,0.05595215886242564
P0015,P0033,0.10463797856683872
P0015,P0034,0.04040793482992351
P0015,P0035,0.3972431233546836
P0015,P0038,0.8811723980681135
P0015,P0040,0.2253684472358684
P0015,P0042,0.5699997927160417
P0015,P0043,0.048792570942934724
P0015,P0044,0.09098522065377361
P0015,P0045,0.05418402669817383
P0015,P0046,0.12752834608129676
P0015,P0047,0.07647327073357793
P0015,P0049,0.07161038907198972
P0015,P0050,0.19516717451236448
P0015,P0051,0.5785823850092242
P0015,P0054,0.0571937897726095
P0015,P0055,0.06952925813071327
P0015,P0056,0.09237609601392949
P0015,P0057,0.03166055178989698
P0015,P0059,0.14020376013100347
P0015,P0060,0.09718922952552703
P0015,P0063,0.5760607756565719
P0015,P0065,0.0823155690981075
P0015,P0067,0.5914547188193107
P0015,P0069,0.08439773645917542
P0015,P0071,0.13572642663184298
P0015,P0072,0.032236801193955604
P0015,P0075,0.2800572103724893
P0015,P0076,0.12499326327135543
P0015,P0081,0.14330265530750574
P0015,P0082,0.6354673216839749
P0015,P0083,0.07084343842630018
P0015,P0085,0.09308915283046246
P0015,P0086,0.07261364343013495
P0015,P0087,0.08813921190639057
P0015,P0088,0.026803888647057607
P0015,P0094,0.9006830006425803
P0015,P0096,0.5349750222830255
P0015,P0097,0.44053748730385756
P0015,P0098,0.14047737495595217
P0015,P0099,0.07485023734013226
P0015,P0102,0.6456014344049914
P0015,P0103,0.06519702340235889
P0015,P0104,0.6134620566714343
P0015,P0105,0.1406183280475924
P0015,P0106,0.5938747590323985
P0015,P0107,0.07885289057479843
P0015,P0109,0.03110917646083369
P0015,P0110,0.04555064983520926
P0015,P0113,0.12595920651700765
P0015,P0114,0.11999357419729287
